Time,Susceptible,Infected,Recovered
61.800000,8286.587772,8729.031927,82984.380301
61.900000,8264.997129,8663.659476,83071.343396
62.000000,8243.623872,8598.721190,83157.654938
62.100000,8222.465538,8534.215201,83243.319260
62.200000,8201.519692,8470.139631,83328.340677
62.300000,8180.783932,8406.492586,83412.723482
62.400000,8160.255887,8343.272162,83496.471951
62.500000,8139.933216,8280.476444,83579.590340
62.600000,8119.813607,8218.103505,83662.082889
62.700000,8099.894779,8156.151408,83743.953813
62.800000,8080.174480,8094.618207,83825.207313
62.900000,8060.650486,8033.501947,83905.847567
63.000000,8041.320602,7972.800663,83985.878735
63.100000,8022.182660,7912.512383,84065.304957
63.200000,8003.234521,7852.635126,84144.130353
63.300000,7984.474072,7793.166905,84222.359023
63.400000,7965.899227,7734.105725,84299.995048
63.500000,7947.507926,7675.449586,84377.042488
63.600000,7929.298135,7617.196481,84453.505383
63.700000,7911.267848,7559.344398,84529.387754
63.800000,7893.415080,7501.891319,84604.693601
63.900000,7875.737874,7444.835222,84679.426904
64.000000,7858.234297,7388.174081,84753.591622
64.100000,7840.902440,7331.905865,84827.191695
64.200000,7823.740417,7276.028540,84900.231042
64.300000,7806.746368,7220.540070,84972.713562
64.400000,7789.918453,7165.438413,85044.643133
64.500000,7773.254858,7110.721529,85116.023613
64.600000,7756.753789,7056.387371,85186.858839
64.700000,7740.413476,7002.433895,85257.152629
64.800000,7724.232170,6948.859051,85326.908779
64.900000,7708.208143,6895.660791,85396.131066
65.000000,7692.339691,6842.837065,85464.823244
65.100000,7676.625129,6790.385822,85532.989049
65.200000,7661.062792,6738.305013,85600.632195
65.300000,7645.651038,6686.592585,85667.756377
65.400000,7630.388243,6635.246490,85734.365268
65.500000,7615.272803,6584.264676,85800.462521
65.600000,7600.303135,6533.645096,85866.051769
65.700000,7585.477674,6483.385702,85931.136623
65.800000,7570.794876,6433.484447,85995.720677
65.900000,7556.253214,6383.939287,86059.807499
66.000000,7541.851180,6334.748178,86123.400642
66.100000,7527.587284,6285.909080,86186.503636
66.200000,7513.460055,6237.419955,86249.119991
66.300000,7499.468039,6189.278766,86311.253195
66.400000,7485.609800,6141.483481,86372.906719
66.500000,7471.883919,6094.032070,86434.084011
66.600000,7458.288995,6046.922505,86494.788500
66.700000,7444.823643,6000.152763,86555.023594
66.800000,7431.486495,5953.720824,86614.792681
66.900000,7418.276198,5907.624673,86674.099130
67.000000,7405.191417,5861.862296,86732.946287
67.100000,7392.230833,5816.431685,86791.337481
67.200000,7379.393142,5771.330838,86849.276020
67.300000,7366.677055,5726.557755,86906.765191
67.400000,7354.081299,5682.110440,86963.808261
67.500000,7341.604617,5637.986905,87020.408479
67.600000,7329.245765,5594.185164,87076.569072
67.700000,7317.003515,5550.703237,87132.293248
67.800000,7304.876653,5507.539151,87187.584196
67.900000,7292.863981,5464.690935,87242.445084
68.000000,7280.964312,5422.156627,87296.879061
68.100000,7269.176475,5379.934268,87350.889256
68.200000,7257.499314,5338.021907,87404.478780
68.300000,7245.931682,5296.417597,87457.650721
68.400000,7234.472451,5255.119397,87510.408152
68.500000,7223.120502,5214.125375,87562.754123
68.600000,7211.874731,5173.433602,87614.691667
68.700000,7200.734047,5133.042156,87666.223796
68.800000,7189.697371,5092.949124,87717.353505
68.900000,7178.763636,5053.152597,87768.083767
69.000000,7167.931789,5013.650672,87818.417539
69.100000,7157.200787,4974.441456,87868.357756
69.200000,7146.569602,4935.523061,87917.907337
69.300000,7136.037214,4896.893605,87967.069181
69.400000,7125.602619,4858.551214,88015.846166
69.500000,7115.264822,4820.494023,88064.241156
69.600000,7105.022839,4782.720170,88112.256991
69.700000,7094.875698,4745.227805,88159.896497
69.800000,7084.822439,4708.015081,88207.162479
69.900000,7074.862113,4671.080162,88254.057725
70.000000,7064.993779,4634.421218,88300.585003
70.100000,7055.216511,4598.036426,88346.747063
70.200000,7045.529390,4561.923971,88392.546639
70.300000,7035.931508,4526.082047,88437.986444
70.400000,7026.421970,4490.508854,88483.069176
70.500000,7016.999889,4455.202600,88527.797511
70.600000,7007.664386,4420.161502,88572.174111
70.700000,6998.414596,4385.383785,88616.201619
70.800000,6989.249662,4350.867679,88659.882659
70.900000,6980.168735,4316.611426,88703.219839
71.000000,6971.170978,4282.613274,88746.215748
71.100000,6962.255563,4248.871478,88788.872959
71.200000,6953.421669,4215.384304,88831.194026
71.300000,6944.668487,4182.150025,88873.181488
71.400000,6935.995216,4149.166920,88914.837864
71.500000,6927.401064,4116.433278,88956.165658
71.600000,6918.885246,4083.947398,88997.167356
71.700000,6910.446989,4051.707585,89037.845426
71.800000,6902.085526,4019.712152,89078.202322
71.900000,6893.800099,3987.959422,89118.240478
72.000000,6885.589960,3956.447726,89157.962314
72.100000,6877.454368,3925.175402,89197.370231
72.200000,6869.392589,3894.140797,89236.466614
72.300000,6861.403898,3863.342268,89275.253833
72.400000,6853.487580,3832.778179,89313.734241
72.500000,6845.642925,3802.446902,89351.910173
72.600000,6837.869231,3772.346819,89389.783950
72.700000,6830.165806,3742.476319,89427.357875
72.800000,6822.531964,3712.833800,89464.634236
72.900000,6814.967025,3683.417670,89501.615305
73.000000,6807.470319,3654.226342,89538.303339
73.100000,6800.041183,3625.258241,89574.700576
73.200000,6792.678958,3596.511799,89610.809242
73.300000,6785.382997,3567.985457,89646.631546
73.400000,6778.152657,3539.677663,89682.169680
73.500000,6770.987301,3511.586876,89717.425823
73.600000,6763.886302,3483.711562,89752.402136
73.700000,6756.849038,3456.050195,89787.100767
73.800000,6749.874893,3428.601260,89821.523848
73.900000,6742.963258,3401.363247,89855.673495
74.000000,6736.113533,3374.334657,89889.551811
74.100000,6729.325120,3347.513999,89923.160881
74.200000,6722.597431,3320.899790,89956.502779
74.300000,6715.929883,3294.490556,89989.579560
74.400000,6709.321899,3268.284832,90022.393268
74.500000,6702.772909,3242.281160,90054.945931
74.600000,6696.282348,3216.478092,90087.239560
74.700000,6689.849657,3190.874187,90119.276156
74.800000,6683.474283,3165.468014,90151.057703
74.900000,6677.155681,3140.258148,90182.586171
75.000000,6670.893308,3115.243176,90213.863516
75.100000,6664.686630,3090.421690,90244.891679
75.200000,6658.535117,3065.792293,90275.672590
75.300000,6652.438245,3041.353594,90306.208161
75.400000,6646.395495,3017.104212,90336.500293
75.500000,6640.406354,2993.042774,90366.550872
75.600000,6634.470315,2969.167915,90396.361770
75.700000,6628.586874,2945.478279,90425.934847
75.800000,6622.755535,2921.972517,90455.271949
75.900000,6616.975805,2898.649289,90484.374906
76.000000,6611.247198,2875.507264,90513.245538
76.100000,6605.569232,2852.545117,90541.885651
76.200000,6599.941429,2829.761535,90570.297036
76.300000,6594.363319,2807.155209,90598.481473
76.400000,6588.834434,2784.724840,90626.440727
76.500000,6583.354311,2762.469137,90654.176552
76.600000,6577.922494,2740.386819,90681.690687
76.700000,6572.538530,2718.476609,90708.984862
76.800000,6567.201970,2696.737241,90736.060789
76.900000,6561.912372,2675.167456,90762.920172
77.000000,6556.669296,2653.766005,90789.564699
77.100000,6551.472308,2632.531643,90815.996049
77.200000,6546.320978,2611.463137,90842.215885
77.300000,6541.214881,2590.559258,90868.225860
77.400000,6536.153596,2569.818789,90894.027615
77.500000,6531.136705,2549.240518,90919.622777
77.600000,6526.163796,2528.823242,90945.012962
77.700000,6521.234461,2508.565765,90970.199774
77.800000,6516.348295,2488.466899,90995.184806
77.900000,6511.504898,2468.525465,91019.969637
78.000000,6506.703874,2448.740290,91044.555836
78.100000,6501.944831,2429.110209,91068.944960
78.200000,6497.227381,2409.634066,91093.138553
78.300000,6492.551139,2390.310710,91117.138150
78.400000,6487.915726,2371.139001,91140.945273
78.500000,6483.320764,2352.117803,91164.561432
78.600000,6478.765882,2333.245991,91187.988127
78.700000,6474.250709,2314.522444,91211.226846
78.800000,6469.774882,2295.946052,91234.279066
78.900000,6465.338037,2277.515709,91257.146254
79.000000,6460.939818,2259.230319,91279.829864
79.100000,6456.579869,2241.088791,91302.331340
79.200000,6452.257840,2223.090045,91324.652116
79.300000,6447.973383,2205.233003,91346.793613
79.400000,6443.726156,2187.516600,91368.757244
79.500000,6439.515816,2169.939774,91390.544410
79.600000,6435.342027,2152.501471,91412.156502
79.700000,6431.204455,2135.200647,91433.594898
79.800000,6427.102770,2118.036261,91454.860969
79.900000,6423.036645,2101.007281,91475.956075
80.000000,6419.005755,2084.112682,91496.881563
80.100000,6415.009779,2067.351448,91517.638773
80.200000,6411.048401,2050.722566,91538.229033
80.300000,6407.121306,2034.225032,91558.653662
80.400000,6403.228182,2017.857850,91578.913968
80.500000,6399.368721,2001.620028,91599.011250
80.600000,6395.542618,1985.510585,91618.946797
80.700000,6391.749571,1969.528543,91638.721887
80.800000,6387.989279,1953.672932,91658.337789
80.900000,6384.261447,1937.942789,91677.795763
81.000000,6380.565782,1922.337159,91697.097060
81.100000,6376.901992,1906.855090,91716.242918
81.200000,6373.269789,1891.495640,91735.234570
81.300000,6369.668890,1876.257873,91754.073237
81.400000,6366.099011,1861.140859,91772.760130
81.500000,6362.559873,1846.143674,91791.296453
81.600000,6359.051199,1831.265401,91809.683400
81.700000,6355.572716,1816.505129,91827.922155
81.800000,6352.124151,1801.861956,91846.013893
81.900000,6348.705236,1787.334983,91863.959781
82.000000,6345.315705,1772.923318,91881.760977
82.100000,6341.955294,1758.626077,91899.418629
82.200000,6338.623741,1744.442381,91916.933877
82.300000,6335.320790,1730.371358,91934.307852
82.400000,6332.046182,1716.412141,91951.541677
82.500000,6328.799665,1702.563870,91968.636465
82.600000,6325.580987,1688.825692,91985.593321
82.700000,6322.389900,1675.196757,92002.413343
82.800000,6319.226157,1661.676225,92019.097618
82.900000,6316.089514,1648.263260,92035.647226
83.000000,6312.979730,1634.957031,92052.063239
83.100000,6309.896565,1621.756716,92068.346720
83.200000,6306.839781,1608.661495,92084.498723
83.300000,6303.809145,1595.670558,92100.520297
83.400000,6300.804422,1582.783098,92116.412479
83.500000,6297.825384,1569.998315,92132.176301
83.600000,6294.871801,1557.315413,92147.812785
83.700000,6291.943449,1544.733605,92163.322947
83.800000,6289.040101,1532.252107,92178.707792
83.900000,6286.161538,1519.870142,92193.968320
84.000000,6283.307539,1507.586937,92209.105524
84.100000,6280.477886,1495.401728,92224.120386
84.200000,6277.672365,1483.313753,92239.013883
84.300000,6274.890761,1471.322257,92253.786983
84.400000,6272.132863,1459.426490,92268.440647
84.500000,6269.398461,1447.625710,92282.975829
84.600000,6266.687349,1435.919176,92297.393475
84.700000,6263.999319,1424.306157,92311.694524
84.800000,6261.334169,1412.785923,92325.879908
84.900000,6258.691697,1401.357753,92339.950550
85.000000,6256.071703,1390.020930,92353.907367
85.100000,6253.473989,1378.774741,92367.751270
85.200000,6250.898359,1367.618479,92381.483162
85.300000,6248.344618,1356.551444,92395.103937
85.400000,6245.812575,1345.572940,92408.614486
85.500000,6243.302037,1334.682274,92422.015689
85.600000,6240.812817,1323.878761,92435.308422
85.700000,6238.344727,1313.161720,92448.493552
85.800000,6235.897582,1302.530476,92461.571942
85.900000,6233.471198,1291.984356,92474.544446
86.000000,6231.065394,1281.522696,92487.411911
86.100000,6228.679988,1271.144834,92500.175179
86.200000,6226.314802,1260.850114,92512.835084
86.300000,6223.969659,1250.637885,92525.392456
86.400000,6221.644384,1240.507501,92537.848115
86.500000,6219.338804,1230.458320,92550.202877
86.600000,6217.052745,1220.489705,92562.457550
86.700000,6214.786038,1210.601025,92574.612937
86.800000,6212.538513,1200.791652,92586.669835
86.900000,6210.310003,1191.060964,92598.629033
87.000000,6208.100343,1181.408342,92610.491314
87.100000,6205.909368,1171.833174,92622.257458
87.200000,6203.736915,1162.334851,92633.928234
87.300000,6201.582823,1152.912769,92645.504409
87.400000,6199.446931,1143.566327,92656.986741
87.500000,6197.329083,1134.294932,92668.375985
87.600000,6195.229120,1125.097992,92679.672888
87.700000,6193.146887,1115.974921,92690.878192
87.800000,6191.082231,1106.925138,92701.992631
87.900000,6189.034998,1097.948065,92713.016937
88.000000,6187.005037,1089.043130,92723.951833
88.100000,6184.992199,1080.209763,92734.798038
88.200000,6182.996335,1071.447401,92745.556265
88.300000,6181.017297,1062.755482,92756.227221
88.400000,6179.054940,1054.133452,92766.811607
88.500000,6177.109120,1045.580759,92777.310121
88.600000,6175.179693,1037.096855,92787.723452
88.700000,6173.266517,1028.681197,92798.052285
88.800000,6171.369452,1020.333246,92808.297301
88.900000,6169.488359,1012.052467,92818.459174
89.000000,6167.623099,1003.838328,92828.538573
89.100000,6165.773536,995.690303,92838.536161
89.200000,6163.939533,987.607869,92848.452598
89.300000,6162.120958,979.590507,92858.288535
89.400000,6160.317676,971.637701,92868.044623
89.500000,6158.529556,963.748941,92877.721503
89.600000,6156.756467,955.923719,92887.319814
89.700000,6154.998279,948.161533,92896.840187
89.800000,6153.254865,940.461883,92906.283253
89.900000,6151.526096,932.824272,92915.649632
90.000000,6149.811847,925.248209,92924.939943
90.100000,6148.111993,917.733207,92934.154800
90.200000,6146.426410,910.278780,92943.294809
90.300000,6144.754976,902.884449,92952.360576
90.400000,6143.097568,895.549735,92961.352697
90.500000,6141.454066,888.274167,92970.271767
90.600000,6139.824351,881.057273,92979.118376
90.700000,6138.208305,873.898588,92987.893107
90.800000,6136.605809,866.797651,92996.596540
90.900000,6135.016749,859.754000,93005.229251
91.000000,6133.441008,852.767182,93013.791810
91.100000,6131.878473,845.836745,93022.284782
91.200000,6130.329029,838.962240,93030.708731
91.300000,6128.792567,832.143221,93039.064212
91.400000,6127.268973,825.379248,93047.351779
91.500000,6125.758138,818.669883,93055.571979
91.600000,6124.259952,812.014691,93063.725357
91.700000,6122.774308,805.413240,93071.812452
91.800000,6121.301099,798.865102,93079.833800
91.900000,6119.840217,792.369853,93087.789930
92.000000,6118.391557,785.927071,93095.681372
92.100000,6116.955016,779.536338,93103.508645
92.200000,6115.530490,773.197240,93111.272270
92.300000,6114.117876,766.909364,93118.972761
92.400000,6112.717072,760.672301,93126.610627
92.500000,6111.327977,754.485648,93134.186375
92.600000,6109.950493,748.349000,93141.700507
92.700000,6108.584519,742.261960,93149.153520
92.800000,6107.229958,736.224132,93156.545910
92.900000,6105.886713,730.235121,93163.878166
93.000000,6104.554687,724.294540,93171.150774
93.100000,6103.233784,718.401999,93178.364217
93.200000,6101.923910,712.557117,93185.518973
93.300000,6100.624971,706.759512,93192.615517
93.400000,6099.336874,701.008806,93199.654319
93.500000,6098.059527,695.304625,93206.635848
93.600000,6096.792839,689.646596,93213.560566
93.700000,6095.536718,684.034350,93220.428932
93.800000,6094.291075,678.467521,93227.241404
93.900000,6093.055821,672.945746,93233.998433
94.000000,6091.830868,667.468664,93240.700468
94.100000,6090.616128,662.035918,93247.347954
94.200000,6089.411515,656.647152,93253.941333
94.300000,6088.216943,651.302015,93260.481042
94.400000,6087.032326,646.000156,93266.967517
94.500000,6085.857581,640.741231,93273.401189
94.600000,6084.692623,635.524894,93279.782484
94.700000,6083.537369,630.350804,93286.111827
94.800000,6082.391738,625.218623,93292.389640
94.900000,6081.255647,620.128014,93298.616338
95.000000,6080.129017,615.078646,93304.792337
95.100000,6079.011766,610.070186,93310.918048
95.200000,6077.903816,605.102308,93316.993876
95.300000,6076.805088,600.174684,93323.020228
95.400000,6075.715503,595.286993,93328.997503
95.500000,6074.634985,590.438915,93334.926100
95.600000,6073.563457,585.630130,93340.806413
95.700000,6072.500843,580.860324,93346.638832
95.800000,6071.447067,576.129185,93352.423748
95.900000,6070.402056,571.436400,93358.161544
96.000000,6069.365734,566.781664,93363.852603
96.100000,6068.338028,562.164669,93369.497303
96.200000,6067.318866,557.585113,93375.096021
96.300000,6066.308176,553.042695,93380.649129
96.400000,6065.305886,548.537116,93386.156998
96.500000,6064.311925,544.068081,93391.619993
96.600000,6063.326224,539.635296,93397.038480
96.700000,6062.348711,535.238469,93402.412819
96.800000,6061.379320,530.877312,93407.743368
96.900000,6060.417980,526.551537,93413.030483
97.000000,6059.464624,522.260860,93418.274516
97.100000,6058.519184,518.004999,93423.475816
97.200000,6057.581596,513.783673,93428.634731
97.300000,6056.651791,509.596605,93433.751604
97.400000,6055.729704,505.443519,93438.826777
97.500000,6054.815271,501.324142,93443.860587
97.600000,6053.908428,497.238201,93448.853371
97.700000,6053.009110,493.185429,93453.805461
97.800000,6052.117253,489.165558,93458.717189
97.900000,6051.232796,485.178322,93463.588881
98.000000,6050.355676,481.223460,93468.420863
98.100000,6049.485832,477.300710,93473.213458
98.200000,6048.623202,473.409814,93477.966984
98.300000,6047.767725,469.550515,93482.681759
98.400000,6046.919342,465.722559,93487.358099
98.500000,6046.077994,461.925692,93491.996314
98.600000,6045.243620,458.159665,93496.596715
98.700000,6044.416162,454.424229,93501.159609
98.800000,6043.595563,450.719136,93505.685301
98.900000,6042.781764,447.044143,93510.174092
99.000000,6041.974710,443.399007,93514.626283
99.100000,6041.174342,439.783486,93519.042171
99.200000,6040.380606,436.197343,93523.422051
99.300000,6039.593445,432.640340,93527.766215
99.400000,6038.812805,429.112241,93532.074954
99.500000,6038.038630,425.612815,93536.348556
99.600000,6037.270867,422.141828,93540.587305
99.700000,6036.509461,418.699053,93544.791486
99.800000,6035.754360,415.284260,93548.961380
99.900000,6035.005511,411.897225,93553.097264
100.000000,6034.262862,408.537722,93557.199416
100.100000,6033.526360,405.205531,93561.268109
100.200000,6032.795954,401.900429,93565.303617
100.300000,6032.071593,398.622199,93569.306208
100.400000,6031.353226,395.370624,93573.276150
100.500000,6030.640804,392.145487,93577.213708
100.600000,6029.934277,388.946576,93581.119147
100.700000,6029.233595,385.773679,93584.992726
100.800000,6028.538709,382.626585,93588.834706
100.900000,6027.849571,379.505086,93592.645343
101.000000,6027.166133,376.408974,93596.424893
101.100000,6026.488348,373.338046,93600.173607
101.200000,6025.816167,370.292096,93603.891737
101.300000,6025.149545,367.270924,93607.579531
101.400000,6024.488434,364.274328,93611.237237
101.500000,6023.832790,361.302111,93614.865099
101.600000,6023.182565,358.354075,93618.463360
101.700000,6022.537715,355.430024,93622.032261
101.800000,6021.898196,352.529764,93625.572040
101.900000,6021.263962,349.653104,93629.082935
102.000000,6020.634969,346.799851,93632.565180
102.100000,6020.011174,343.969817,93636.019009
102.200000,6019.392533,341.162814,93639.444653
102.300000,6018.779004,338.378655,93642.842341
102.400000,6018.170543,335.617155,93646.212302
102.500000,6017.567109,332.878131,93649.554759
102.600000,6016.968659,330.161402,93652.869939
102.700000,6016.375153,327.466786,93656.158061
102.800000,6015.786548,324.794105,93659.419347
102.900000,6015.202804,322.143180,93662.654016
103.000000,6014.623881,319.513836,93665.862283
103.100000,6014.049737,316.905899,93669.044364
103.200000,6013.480335,314.319194,93672.200472
103.300000,6012.915633,311.753549,93675.330818
103.400000,6012.355593,309.208795,93678.435612
103.500000,6011.800176,306.684761,93681.515063
103.600000,6011.249344,304.181280,93684.569376
103.700000,6010.703058,301.698186,93687.598757
103.800000,6010.161280,299.235313,93690.603407
103.900000,6009.623974,296.792497,93693.583530
104.000000,6009.091101,294.369575,93696.539323
104.100000,6008.562625,291.966388,93699.470987
104.200000,6008.038510,289.582774,93702.378716
104.300000,6007.518719,287.218574,93705.262707
104.400000,6007.003215,284.873632,93708.123152
104.500000,6006.491965,282.547792,93710.960243
104.600000,6005.984931,280.240898,93713.774171
104.700000,6005.482080,277.952796,93716.565124
104.800000,6004.983375,275.683336,93719.333289
104.900000,6004.488784,273.432364,93722.078852
105.000000,6003.998271,271.199731,93724.801998
105.100000,6003.511803,268.985289,93727.502908
105.200000,6003.029346,266.788890,93730.181764
105.300000,6002.550867,264.610388,93732.838745
105.400000,6002.076333,262.449637,93735.474030
105.500000,6001.605710,260.306493,93738.087797
105.600000,6001.138968,258.180814,93740.680219
105.700000,6000.676072,256.072457,93743.251471
105.800000,6000.216992,253.981283,93745.801725
105.900000,5999.761696,251.907151,93748.331153
106.000000,5999.310152,249.849923,93750.839924
106.100000,5998.862329,247.809463,93753.328207
106.200000,5998.418197,245.785634,93755.796169
106.300000,5997.977724,243.778301,93758.243975
106.400000,5997.540881,241.787330,93760.671790
106.500000,5997.107637,239.812588,93763.079776
106.600000,5996.677962,237.853943,93765.468095
106.700000,5996.251827,235.911265,93767.836908
106.800000,5995.829202,233.984425,93770.186373
106.900000,5995.410059,232.073293,93772.516649
107.000000,5994.994368,230.177741,93774.827891
107.100000,5994.582101,228.297644,93777.120255
107.200000,5994.173229,226.432876,93779.393895
107.300000,5993.767725,224.583312,93781.648963
107.400000,5993.365560,222.748829,93783.885611
107.500000,5992.966706,220.929304,93786.103990
107.600000,5992.571137,219.124616,93788.304247
107.700000,5992.178825,217.334644,93790.486531
107.800000,5991.789743,215.559268,93792.650988
107.900000,5991.403865,213.798370,93794.797765
108.000000,5991.021163,212.051833,93796.927004
108.100000,5990.641612,210.319539,93799.038849
108.200000,5990.265185,208.601373,93801.133442
108.300000,5989.891857,206.897220,93803.210923
108.400000,5989.521602,205.206966,93805.271432
108.500000,5989.154394,203.530498,93807.315108
108.600000,5988.790208,201.867704,93809.342088
108.700000,5988.429019,200.218473,93811.352508
108.800000,5988.070803,198.582695,93813.346502
108.900000,5987.715535,196.960259,93815.324206
109.000000,5987.363190,195.351059,93817.285751
109.100000,5987.013744,193.754985,93819.231271
109.200000,5986.667174,192.171932,93821.160895
109.300000,5986.323455,190.601793,93823.074753
109.400000,5985.982563,189.044463,93824.972973
109.500000,5985.644477,187.499839,93826.855684
109.600000,5985.309171,185.967817,93828.723012
109.700000,5984.976624,184.448294,93830.575082
109.800000,5984.646812,182.941168,93832.412019
109.900000,5984.319714,181.446340,93834.233946
110.000000,5983.995305,179.963708,93836.040987
110.100000,5983.673565,178.493174,93837.833261
110.200000,5983.354471,177.034639,93839.610890
110.300000,5983.038001,175.588005,93841.373993
110.400000,5982.724134,174.153177,93843.122690
110.500000,5982.412848,172.730056,93844.857096
110.600000,5982.104121,171.318549,93846.577329
110.700000,5981.797934,169.918561,93848.283505
110.800000,5981.494263,168.529998,93849.975739
110.900000,5981.193090,167.152767,93851.654143
111.000000,5980.894393,165.786776,93853.318831
111.100000,5980.598151,164.431933,93854.969916
111.200000,5980.304345,163.088148,93856.607507
111.300000,5980.012954,161.755330,93858.231715
111.400000,5979.723959,160.433391,93859.842650
111.500000,5979.437339,159.122241,93861.440419
111.600000,5979.153076,157.821794,93863.025130
111.700000,5978.871149,156.531961,93864.596890
111.800000,5978.591539,155.252657,93866.155805
111.900000,5978.314227,153.983795,93867.701978
112.000000,5978.039194,152.725291,93869.235515
112.100000,5977.766422,151.477060,93870.756518
112.200000,5977.495891,150.239018,93872.265090
112.300000,5977.227584,149.011084,93873.761332
112.400000,5976.961481,147.793173,93875.245345
112.500000,5976.697565,146.585206,93876.717229
112.600000,5976.435818,145.387099,93878.177082
112.700000,5976.176222,144.198775,93879.625004
112.800000,5975.918758,143.020152,93881.061090
112.900000,5975.663410,141.851152,93882.485439
113.000000,5975.410159,140.691696,93883.898145
113.100000,5975.158990,139.541706,93885.299304
113.200000,5974.909883,138.401106,93886.689010
113.300000,5974.662823,137.269819,93888.067357
113.400000,5974.417793,136.147769,93889.434438
113.500000,5974.174776,135.034881,93890.790343
113.600000,5973.933754,133.931080,93892.135166
113.700000,5973.694713,132.836292,93893.468995
113.800000,5973.457635,131.750444,93894.791921
113.900000,5973.222504,130.673462,93896.104033
114.000000,5972.989305,129.605276,93897.405420
114.100000,5972.758020,128.545812,93898.696168
114.200000,5972.528636,127.495000,93899.976365
114.300000,5972.301135,126.452769,93901.246097
114.400000,5972.075502,125.419049,93902.505449
114.500000,5971.851722,124.393772,93903.754506
114.600000,5971.629780,123.376868,93904.993352
114.700000,5971.409661,122.368269,93906.222071
114.800000,5971.191349,121.367907,93907.440745
114.900000,5970.974829,120.375715,93908.649456
115.000000,5970.760087,119.391626,93909.848286
115.100000,5970.547109,118.415576,93911.037315
115.200000,5970.335879,117.447497,93912.216624
115.300000,5970.126384,116.487325,93913.386292
115.400000,5969.918608,115.534995,93914.546397
115.500000,5969.712538,114.590444,93915.697018
115.600000,5969.508160,113.653608,93916.838231
115.700000,5969.305460,112.724425,93917.970115
115.800000,5969.104424,111.802831,93919.092745
115.900000,5968.905038,110.888765,93920.206197
116.000000,5968.707288,109.982166,93921.310545
116.100000,5968.511162,109.082973,93922.405865
116.200000,5968.316646,108.191124,93923.492229
116.300000,5968.123727,107.306562,93924.569712
116.400000,5967.932391,106.429225,93925.638385
116.500000,5967.742625,105.559055,93926.698320
116.600000,5967.554417,104.695994,93927.749589
116.700000,5967.367753,103.839983,93928.792263
116.800000,5967.182622,102.990966,93929.826412
116.900000,5966.999009,102.148885,93930.852106
117.000000,5966.816904,101.313683,93931.869413
117.100000,5966.636293,100.485304,93932.878402
117.200000,5966.457164,99.663694,93933.879142
117.300000,5966.279506,98.848796,93934.871699
117.400000,5966.103305,98.040555,93935.856140
117.500000,5965.928550,97.238919,93936.832532
117.600000,5965.755229,96.443831,93937.800940
117.700000,5965.583330,95.655240,93938.761430
117.800000,5965.412841,94.873093,93939.714066
117.900000,5965.243751,94.097335,93940.658913
118.000000,5965.076049,93.327917,93941.596034
118.100000,5964.909723,92.564785,93942.525492
118.200000,5964.744761,91.807888,93943.447351
118.300000,5964.581153,91.057177,93944.361671
118.400000,5964.418887,90.312599,93945.268515
118.500000,5964.257952,89.574105,93946.167943
118.600000,5964.098337,88.841646,93947.060017
118.700000,5963.940032,88.115172,93947.944796
118.800000,5963.783025,87.394635,93948.822340
118.900000,5963.627307,86.679985,93949.692708
119.000000,5963.472866,85.971175,93950.555959
119.100000,5963.319691,85.268158,93951.412151
119.200000,5963.167773,84.570885,93952.261341
119.300000,5963.017102,83.879311,93953.103588
119.400000,5962.867666,83.193388,93953.938947
119.500000,5962.719455,82.513070,93954.767474
119.600000,5962.572461,81.838313,93955.589226
119.700000,5962.426672,81.169069,93956.404259
119.800000,5962.282079,80.505295,93957.212626
119.900000,5962.138672,79.846946,93958.014383
120.000000,5961.996441,79.193977,93958.809583
120.100000,5961.855376,78.546344,93959.598280
120.200000,5961.715468,77.904004,93960.380527
120.300000,5961.576708,77.266914,93961.156378
120.400000,5961.439085,76.635031,93961.925883
120.500000,5961.302592,76.008313,93962.689096
120.600000,5961.167217,75.386716,93963.446066
120.700000,5961.032953,74.770200,93964.196847
120.800000,5960.899790,74.158723,93964.941487
120.900000,5960.767718,73.552244,93965.680038
121.000000,5960.636730,72.950721,93966.412549
121.100000,5960.506816,72.354116,93967.139069
121.200000,5960.377967,71.762386,93967.859647
121.300000,5960.250174,71.175493,93968.574333
121.400000,5960.123430,70.593397,93969.283173
121.500000,5959.997724,70.016059,93969.986216
121.600000,5959.873049,69.443441,93970.683510
121.700000,5959.749397,68.875502,93971.375101
121.800000,5959.626758,68.312206,93972.061035
121.900000,5959.505125,67.753515,93972.741360
122.000000,5959.384489,67.199390,93973.416121
122.100000,5959.264842,66.649795,93974.085363
122.200000,5959.146176,66.104692,93974.749132
122.300000,5959.028483,65.564045,93975.407472
122.400000,5958.911755,65.027818,93976.060428
122.500000,5958.795983,64.495974,93976.708043
122.600000,5958.681161,63.968478,93977.350361
122.700000,5958.567280,63.445293,93977.987427
122.800000,5958.454333,62.926386,93978.619282
122.900000,5958.342311,62.411720,93979.245969
123.000000,5958.231208,61.901262,93979.867530
123.100000,5958.121015,61.394977,93980.484008
123.200000,5958.011726,60.892831,93981.095443
123.300000,5957.903333,60.394789,93981.701878
123.400000,5957.795828,59.900819,93982.303353
123.500000,5957.689204,59.410888,93982.899908
123.600000,5957.583454,58.924962,93983.491584
123.700000,5957.478572,58.443008,93984.078420
123.800000,5957.374548,57.964995,93984.660457
123.900000,5957.271378,57.490889,93985.237733
124.000000,5957.169053,57.020659,93985.810288
