Time,Susceptible,Infected,Recovered
61.800000,8244.000000,8824.810000,82931.190000
61.900000,8221.880000,8757.240000,83020.880000
62.000000,8200.490000,8689.750000,83109.760000
62.100000,8179.210000,8623.820000,83196.970000
62.200000,8157.730000,8560.340000,83281.930000
62.300000,8137.130000,8495.620000,83367.250000
62.400000,8116.030000,8430.870000,83453.100000
62.500000,8095.870000,8368.110000,83536.020000
62.600000,8075.680000,8304.650000,83619.670000
62.700000,8055.940000,8240.600000,83703.460000
62.800000,8036.290000,8178.080000,83785.630000
62.900000,8016.820000,8113.520000,83869.660000
63.000000,7997.410000,8051.670000,83950.920000
63.100000,7977.900000,7991.770000,84030.330000
63.200000,7959.150000,7928.870000,84111.980000
63.300000,7940.500000,7867.470000,84192.030000
63.400000,7921.490000,7807.120000,84271.390000
63.500000,7902.930000,7746.120000,84350.950000
63.600000,7884.180000,7688.160000,84427.660000
63.700000,7865.700000,7630.220000,84504.080000
63.800000,7847.850000,7571.160000,84580.990000
63.900000,7829.960000,7511.760000,84658.280000
64.000000,7812.410000,7454.460000,84733.130000
64.100000,7794.690000,7397.690000,84807.620000
64.200000,7777.270000,7341.890000,84880.840000
64.300000,7760.570000,7285.690000,84953.740000
64.400000,7743.970000,7230.970000,85025.060000
64.500000,7727.180000,7176.660000,85096.160000
64.600000,7710.260000,7121.910000,85167.830000
64.700000,7693.830000,7065.880000,85240.290000
64.800000,7677.580000,7011.880000,85310.540000
64.900000,7661.330000,6959.260000,85379.410000
65.000000,7645.310000,6906.260000,85448.430000
65.100000,7630.380000,6852.070000,85517.550000
65.200000,7614.710000,6800.280000,85585.010000
65.300000,7598.350000,6748.000000,85653.650000
65.400000,7582.400000,6695.340000,85722.260000
65.500000,7567.450000,6644.590000,85787.960000
65.600000,7552.780000,6592.540000,85854.680000
65.700000,7537.190000,6541.690000,85921.120000
65.800000,7522.000000,6489.400000,85988.600000
65.900000,7507.480000,6438.480000,86054.040000
66.000000,7492.500000,6388.390000,86119.110000
66.100000,7477.810000,6339.270000,86182.920000
66.200000,7463.570000,6289.320000,86247.110000
66.300000,7448.810000,6241.820000,86309.370000
66.400000,7434.760000,6193.210000,86372.030000
66.500000,7420.350000,6145.670000,86433.980000
66.600000,7406.630000,6097.740000,86495.630000
66.700000,7393.240000,6049.540000,86557.220000
66.800000,7379.350000,6002.220000,86618.430000
66.900000,7365.880000,5957.140000,86676.980000
67.000000,7351.920000,5912.850000,86735.230000
67.100000,7339.390000,5866.340000,86794.270000
67.200000,7326.390000,5821.690000,86851.920000
67.300000,7313.120000,5777.230000,86909.650000
67.400000,7300.340000,5731.890000,86967.770000
67.500000,7287.880000,5686.920000,87025.200000
67.600000,7275.400000,5642.100000,87082.500000
67.700000,7262.680000,5598.290000,87139.030000
67.800000,7250.930000,5553.720000,87195.350000
67.900000,7239.270000,5510.580000,87250.150000
68.000000,7227.230000,5466.620000,87306.150000
68.100000,7215.370000,5423.670000,87360.960000
68.200000,7203.380000,5381.120000,87415.500000
68.300000,7191.610000,5339.620000,87468.770000
68.400000,7179.700000,5299.440000,87520.860000
68.500000,7167.850000,5258.660000,87573.490000
68.600000,7156.670000,5217.600000,87625.730000
68.700000,7144.920000,5177.090000,87677.990000
68.800000,7133.630000,5137.230000,87729.140000
68.900000,7122.900000,5097.350000,87779.750000
69.000000,7112.170000,5058.590000,87829.240000
69.100000,7101.450000,5019.340000,87879.210000
69.200000,7090.700000,4979.950000,87929.350000
69.300000,7080.610000,4940.020000,87979.370000
69.400000,7069.950000,4902.290000,88027.760000
69.500000,7060.020000,4862.840000,88077.140000
69.600000,7049.820000,4824.580000,88125.600000
69.700000,7040.010000,4787.030000,88172.960000
69.800000,7030.260000,4748.210000,88221.530000
69.900000,7020.570000,4710.200000,88269.230000
70.000000,7010.700000,4672.630000,88316.670000
70.100000,7000.980000,4635.050000,88363.970000
70.200000,6991.000000,4599.330000,88409.670000
70.300000,6980.600000,4563.900000,88455.500000
70.400000,6971.310000,4528.800000,88499.890000
70.500000,6961.160000,4493.860000,88544.980000
70.600000,6952.020000,4458.090000,88589.890000
70.700000,6942.430000,4422.640000,88634.930000
70.800000,6933.020000,4388.950000,88678.030000
70.900000,6923.950000,4354.840000,88721.210000
71.000000,6915.070000,4320.600000,88764.330000
71.100000,6905.980000,4286.750000,88807.270000
71.200000,6897.360000,4252.280000,88850.360000
71.300000,6888.500000,4218.620000,88892.880000
71.400000,6879.250000,4185.110000,88935.640000
71.500000,6870.600000,4152.030000,88977.370000
71.600000,6862.050000,4119.720000,89018.230000
71.700000,6853.450000,4087.050000,89059.500000
71.800000,6845.450000,4054.480000,89100.070000
71.900000,6837.240000,4022.380000,89140.380000
72.000000,6829.120000,3990.510000,89180.370000
72.100000,6820.790000,3959.790000,89219.420000
72.200000,6812.550000,3929.470000,89257.980000
72.300000,6804.500000,3897.630000,89297.870000
72.400000,6796.390000,3866.630000,89336.980000
72.500000,6788.330000,3835.830000,89375.840000
72.600000,6780.760000,3804.880000,89414.360000
72.700000,6773.230000,3773.710000,89453.060000
72.800000,6766.060000,3742.400000,89491.540000
72.900000,6758.640000,3713.010000,89528.350000
73.000000,6750.750000,3684.430000,89564.820000
73.100000,6743.420000,3653.570000,89603.010000
73.200000,6736.420000,3623.700000,89639.880000
73.300000,6729.260000,3593.920000,89676.820000
73.400000,6721.480000,3565.550000,89712.970000
73.500000,6714.180000,3536.900000,89748.920000
73.600000,6706.990000,3508.700000,89784.310000
73.700000,6700.010000,3480.760000,89819.230000
73.800000,6692.270000,3453.190000,89854.540000
73.900000,6685.610000,3425.150000,89889.240000
74.000000,6678.920000,3398.170000,89922.910000
74.100000,6672.570000,3370.900000,89956.530000
74.200000,6665.630000,3344.790000,89989.580000
74.300000,6658.730000,3319.230000,90022.040000
74.400000,6652.400000,3292.910000,90054.690000
74.500000,6645.590000,3266.360000,90088.050000
74.600000,6638.930000,3240.470000,90120.600000
74.700000,6632.410000,3214.350000,90153.240000
74.800000,6625.810000,3188.610000,90185.580000
74.900000,6619.230000,3162.990000,90217.780000
75.000000,6613.190000,3137.780000,90249.030000
75.100000,6606.990000,3112.500000,90280.510000
75.200000,6600.630000,3088.240000,90311.130000
75.300000,6594.710000,3063.210000,90342.080000
75.400000,6589.090000,3037.980000,90372.930000
75.500000,6583.440000,3012.970000,90403.590000
75.600000,6577.510000,2987.960000,90434.530000
75.700000,6571.290000,2965.310000,90463.400000
75.800000,6565.200000,2940.820000,90493.980000
75.900000,6559.450000,2917.240000,90523.310000
76.000000,6554.180000,2893.330000,90552.490000
76.100000,6548.240000,2870.600000,90581.160000
76.200000,6542.380000,2847.950000,90609.670000
76.300000,6537.120000,2824.610000,90638.270000
76.400000,6531.680000,2801.500000,90666.820000
76.500000,6526.340000,2778.150000,90695.510000
76.600000,6520.420000,2757.310000,90722.270000
76.700000,6515.070000,2733.810000,90751.120000
76.800000,6510.200000,2712.250000,90777.550000
76.900000,6505.160000,2690.340000,90804.500000
77.000000,6499.890000,2668.750000,90831.360000
77.100000,6494.220000,2647.480000,90858.300000
77.200000,6488.880000,2625.860000,90885.260000
77.300000,6483.780000,2604.080000,90912.140000
77.400000,6478.750000,2583.130000,90938.120000
77.500000,6473.180000,2562.890000,90963.930000
77.600000,6468.350000,2542.180000,90989.470000
77.700000,6463.430000,2521.160000,91015.410000
77.800000,6458.460000,2500.090000,91041.450000
77.900000,6453.320000,2479.530000,91067.150000
78.000000,6448.380000,2458.890000,91092.730000
78.100000,6443.670000,2439.240000,91117.090000
78.200000,6438.890000,2419.750000,91141.360000
78.300000,6434.730000,2399.450000,91165.820000
78.400000,6429.930000,2380.830000,91189.240000
78.500000,6425.360000,2360.270000,91214.370000
78.600000,6420.860000,2342.040000,91237.100000
78.700000,6416.330000,2322.790000,91260.880000
78.800000,6412.020000,2304.350000,91283.630000
78.900000,6407.500000,2285.440000,91307.060000
79.000000,6403.100000,2267.160000,91329.740000
79.100000,6398.630000,2248.820000,91352.550000
79.200000,6394.640000,2229.050000,91376.310000
79.300000,6390.470000,2210.840000,91398.690000
79.400000,6386.170000,2193.430000,91420.400000
79.500000,6382.160000,2174.810000,91443.030000
79.600000,6377.450000,2156.270000,91466.280000
79.700000,6373.160000,2138.890000,91487.950000
79.800000,6368.920000,2121.550000,91509.530000
79.900000,6364.830000,2104.680000,91530.490000
80.000000,6360.660000,2087.360000,91551.980000
80.100000,6356.740000,2070.320000,91572.940000
80.200000,6352.800000,2054.040000,91593.160000
80.300000,6348.800000,2036.700000,91614.500000
80.400000,6345.320000,2020.350000,91634.330000
80.500000,6341.580000,2004.280000,91654.140000
80.600000,6337.520000,1988.580000,91673.900000
80.700000,6333.870000,1972.720000,91693.410000
80.800000,6329.920000,1956.230000,91713.850000
80.900000,6326.130000,1940.390000,91733.480000
81.000000,6322.410000,1924.810000,91752.780000
81.100000,6319.220000,1908.010000,91772.770000
81.200000,6315.780000,1892.420000,91791.800000
81.300000,6312.340000,1876.570000,91811.090000
81.400000,6308.620000,1861.140000,91830.240000
81.500000,6305.210000,1846.210000,91848.580000
81.600000,6301.570000,1831.190000,91867.240000
81.700000,6298.050000,1815.880000,91886.070000
81.800000,6294.210000,1802.810000,91902.980000
81.900000,6290.590000,1787.900000,91921.510000
82.000000,6287.560000,1773.310000,91939.130000
82.100000,6284.230000,1759.160000,91956.610000
82.200000,6280.690000,1744.770000,91974.540000
82.300000,6277.550000,1729.890000,91992.560000
82.400000,6274.420000,1715.240000,92010.340000
82.500000,6271.160000,1701.230000,92027.610000
82.600000,6268.360000,1686.660000,92044.980000
82.700000,6264.920000,1673.410000,92061.670000
82.800000,6261.720000,1660.100000,92078.180000
82.900000,6258.790000,1646.290000,92094.920000
83.000000,6255.530000,1633.290000,92111.180000
83.100000,6252.180000,1620.610000,92127.210000
83.200000,6249.100000,1607.640000,92143.260000
83.300000,6245.640000,1594.110000,92160.250000
83.400000,6242.500000,1581.300000,92176.200000
83.500000,6239.720000,1568.600000,92191.680000
83.600000,6236.790000,1556.150000,92207.060000
83.700000,6234.100000,1543.310000,92222.590000
83.800000,6231.500000,1529.860000,92238.640000
83.900000,6228.670000,1516.740000,92254.590000
84.000000,6225.720000,1504.750000,92269.530000
84.100000,6222.680000,1493.140000,92284.180000
84.200000,6220.010000,1481.750000,92298.240000
84.300000,6217.140000,1470.160000,92312.700000
84.400000,6214.140000,1457.910000,92327.950000
84.500000,6211.330000,1445.820000,92342.850000
84.600000,6208.780000,1434.070000,92357.150000
84.700000,6206.210000,1422.690000,92371.100000
84.800000,6203.790000,1410.460000,92385.750000
84.900000,6200.920000,1399.360000,92399.720000
85.000000,6198.390000,1387.680000,92413.930000
85.100000,6195.900000,1376.400000,92427.700000
85.200000,6193.560000,1364.620000,92441.820000
85.300000,6190.730000,1353.980000,92455.290000
85.400000,6188.030000,1343.290000,92468.680000
85.500000,6185.530000,1331.920000,92482.550000
85.600000,6182.900000,1321.290000,92495.810000
85.700000,6180.440000,1310.090000,92509.470000
85.800000,6177.880000,1299.630000,92522.490000
85.900000,6175.750000,1288.760000,92535.490000
86.000000,6173.330000,1278.600000,92548.070000
86.100000,6170.890000,1267.720000,92561.390000
86.200000,6168.940000,1257.400000,92573.660000
86.300000,6166.470000,1247.200000,92586.330000
86.400000,6164.240000,1236.690000,92599.070000
86.500000,6161.960000,1226.970000,92611.070000
86.600000,6159.630000,1217.300000,92623.070000
86.700000,6157.100000,1207.150000,92635.750000
86.800000,6154.710000,1197.620000,92647.670000
86.900000,6152.210000,1188.240000,92659.550000
87.000000,6149.840000,1178.710000,92671.450000
87.100000,6147.510000,1168.880000,92683.610000
87.200000,6145.350000,1159.750000,92694.900000
87.300000,6143.210000,1150.540000,92706.250000
87.400000,6141.180000,1141.150000,92717.670000
87.500000,6139.420000,1131.350000,92729.230000
87.600000,6137.450000,1121.800000,92740.750000
87.700000,6135.500000,1112.340000,92752.160000
87.800000,6133.410000,1103.220000,92763.370000
87.900000,6131.510000,1094.820000,92773.670000
88.000000,6129.530000,1085.860000,92784.610000
88.100000,6127.740000,1076.490000,92795.770000
88.200000,6125.540000,1067.620000,92806.840000
88.300000,6123.430000,1059.400000,92817.170000
88.400000,6121.660000,1050.580000,92827.760000
88.500000,6119.800000,1042.130000,92838.070000
88.600000,6117.640000,1033.400000,92848.960000
88.700000,6115.630000,1024.840000,92859.530000
88.800000,6113.890000,1016.350000,92869.760000
88.900000,6112.000000,1008.510000,92879.490000
89.000000,6110.200000,1000.240000,92889.560000
89.100000,6108.400000,991.750000,92899.850000
89.200000,6106.700000,984.150000,92909.150000
89.300000,6104.820000,977.010000,92918.170000
89.400000,6102.970000,968.680000,92928.350000
89.500000,6101.110000,961.000000,92937.890000
89.600000,6099.270000,953.450000,92947.280000
89.700000,6097.540000,944.910000,92957.550000
89.800000,6095.740000,937.890000,92966.370000
89.900000,6094.160000,929.500000,92976.340000
90.000000,6092.260000,922.010000,92985.730000
90.100000,6090.580000,914.710000,92994.710000
90.200000,6089.060000,907.110000,93003.830000
90.300000,6087.240000,899.780000,93012.980000
90.400000,6085.700000,892.320000,93021.980000
90.500000,6083.990000,885.240000,93030.770000
90.600000,6082.500000,878.260000,93039.240000
90.700000,6080.750000,871.590000,93047.660000
90.800000,6079.010000,864.850000,93056.140000
90.900000,6077.640000,857.670000,93064.690000
91.000000,6076.060000,850.920000,93073.020000
91.100000,6074.320000,844.230000,93081.450000
91.200000,6072.770000,837.290000,93089.940000
91.300000,6071.260000,830.400000,93098.340000
91.400000,6069.560000,823.410000,93107.030000
91.500000,6068.180000,816.190000,93115.630000
91.600000,6066.860000,809.220000,93123.920000
91.700000,6065.340000,802.750000,93131.910000
91.800000,6063.840000,796.790000,93139.370000
91.900000,6062.250000,790.560000,93147.190000
92.000000,6061.060000,783.930000,93155.010000
92.100000,6059.540000,777.560000,93162.900000
92.200000,6058.340000,771.170000,93170.490000
92.300000,6056.990000,764.610000,93178.400000
92.400000,6055.740000,758.170000,93186.090000
92.500000,6054.190000,752.170000,93193.640000
92.600000,6053.050000,745.370000,93201.580000
92.700000,6051.590000,739.360000,93209.050000
92.800000,6050.090000,732.940000,93216.970000
92.900000,6048.730000,726.600000,93224.670000
93.000000,6047.350000,720.240000,93232.410000
93.100000,6045.900000,714.020000,93240.080000
93.200000,6044.640000,708.130000,93247.230000
93.300000,6043.370000,702.110000,93254.520000
93.400000,6042.290000,695.760000,93261.950000
93.500000,6040.940000,690.280000,93268.780000
93.600000,6039.750000,684.680000,93275.570000
93.700000,6038.510000,678.520000,93282.970000
93.800000,6037.330000,672.740000,93289.930000
93.900000,6036.240000,666.600000,93297.160000
94.000000,6035.000000,661.200000,93303.800000
94.100000,6033.880000,655.950000,93310.170000
94.200000,6032.840000,650.310000,93316.850000
94.300000,6031.730000,645.070000,93323.200000
94.400000,6030.370000,639.910000,93329.720000
94.500000,6029.380000,634.440000,93336.180000
94.600000,6028.110000,629.620000,93342.270000
94.700000,6027.020000,624.520000,93348.460000
94.800000,6026.030000,619.740000,93354.230000
94.900000,6024.900000,614.480000,93360.620000
95.000000,6023.930000,609.280000,93366.790000
95.100000,6022.900000,604.080000,93373.020000
95.200000,6021.780000,599.500000,93378.720000
95.300000,6020.620000,594.450000,93384.930000
95.400000,6019.690000,589.060000,93391.250000
95.500000,6018.640000,583.690000,93397.670000
95.600000,6017.470000,579.070000,93403.460000
95.700000,6016.390000,574.300000,93409.310000
95.800000,6015.260000,570.020000,93414.720000
95.900000,6014.220000,565.050000,93420.730000
96.000000,6013.210000,560.450000,93426.340000
96.100000,6012.190000,556.210000,93431.600000
96.200000,6011.310000,551.410000,93437.280000
96.300000,6010.330000,546.980000,93442.690000
96.400000,6009.540000,542.190000,93448.270000
96.500000,6008.440000,538.270000,93453.290000
96.600000,6007.500000,533.870000,93458.630000
96.700000,6006.480000,529.820000,93463.700000
96.800000,6005.520000,525.890000,93468.590000
96.900000,6004.580000,521.560000,93473.860000
97.000000,6003.690000,516.730000,93479.580000
97.100000,6002.870000,512.230000,93484.900000
97.200000,6002.030000,508.150000,93489.820000
97.300000,6001.100000,503.480000,93495.420000
97.400000,6000.200000,499.570000,93500.230000
97.500000,5999.390000,495.560000,93505.050000
97.600000,5998.290000,491.540000,93510.170000
97.700000,5997.500000,486.750000,93515.750000
97.800000,5996.690000,482.550000,93520.760000
97.900000,5995.750000,478.810000,93525.440000
98.000000,5994.810000,474.900000,93530.290000
98.100000,5994.040000,471.230000,93534.730000
98.200000,5993.130000,466.850000,93540.020000
98.300000,5992.280000,462.900000,93544.820000
98.400000,5991.310000,459.380000,93549.310000
98.500000,5990.510000,455.510000,93553.980000
98.600000,5989.610000,451.910000,93558.480000
98.700000,5988.760000,448.100000,93563.140000
98.800000,5987.860000,444.360000,93567.780000
98.900000,5987.100000,440.630000,93572.270000
99.000000,5986.200000,436.940000,93576.860000
99.100000,5985.270000,433.730000,93581.000000
99.200000,5984.580000,430.110000,93585.310000
99.300000,5983.870000,426.670000,93589.460000
99.400000,5983.090000,422.990000,93593.920000
99.500000,5982.420000,419.390000,93598.190000
99.600000,5981.540000,416.290000,93602.170000
99.700000,5980.840000,412.740000,93606.420000
99.800000,5980.160000,409.200000,93610.640000
99.900000,5979.300000,405.830000,93614.870000
100.000000,5978.570000,402.370000,93619.060000
100.100000,5977.710000,399.210000,93623.080000
100.200000,5977.060000,396.160000,93626.780000
100.300000,5976.420000,392.800000,93630.780000
100.400000,5975.790000,389.210000,93635.000000
100.500000,5975.050000,386.210000,93638.740000
100.600000,5974.340000,382.860000,93642.800000
100.700000,5973.750000,379.490000,93646.760000
100.800000,5972.860000,376.750000,93650.390000
100.900000,5972.130000,373.120000,93654.750000
101.000000,5971.500000,370.030000,93658.470000
101.100000,5970.760000,367.310000,93661.930000
101.200000,5970.060000,364.290000,93665.650000
101.300000,5969.400000,361.750000,93668.850000
101.400000,5968.670000,359.050000,93672.280000
101.500000,5968.090000,356.100000,93675.810000
101.600000,5967.440000,353.140000,93679.420000
101.700000,5966.870000,350.290000,93682.840000
101.800000,5966.230000,347.310000,93686.460000
101.900000,5965.700000,344.530000,93689.770000
102.000000,5965.130000,341.930000,93692.940000
102.100000,5964.520000,338.950000,93696.530000
102.200000,5963.800000,336.200000,93700.000000
102.300000,5963.200000,333.320000,93703.480000
102.400000,5962.450000,330.740000,93706.810000
102.500000,5961.840000,327.910000,93710.250000
102.600000,5961.250000,325.090000,93713.660000
102.700000,5960.580000,322.480000,93716.940000
102.800000,5959.970000,319.800000,93720.230000
102.900000,5959.350000,317.110000,93723.540000
103.000000,5958.830000,314.280000,93726.890000
103.100000,5958.290000,311.630000,93730.080000
103.200000,5957.740000,308.980000,93733.280000
103.300000,5957.050000,306.350000,93736.600000
103.400000,5956.440000,303.900000,93739.660000
103.500000,5955.800000,301.500000,93742.700000
103.600000,5955.200000,299.200000,93745.600000
103.700000,5954.600000,296.680000,93748.720000
103.800000,5953.930000,294.080000,93751.990000
103.900000,5953.420000,291.840000,93754.740000
104.000000,5952.880000,289.680000,93757.440000
104.100000,5952.500000,287.180000,93760.320000
104.200000,5951.890000,284.550000,93763.560000
104.300000,5951.390000,282.290000,93766.320000
104.400000,5950.860000,279.900000,93769.240000
104.500000,5950.290000,277.410000,93772.300000
104.600000,5949.750000,274.990000,93775.260000
104.700000,5949.310000,272.580000,93778.110000
104.800000,5948.820000,270.620000,93780.560000
104.900000,5948.450000,268.280000,93783.270000
105.000000,5947.930000,266.190000,93785.880000
105.100000,5947.430000,264.110000,93788.460000
105.200000,5947.040000,261.970000,93790.990000
105.300000,5946.650000,259.790000,93793.560000
105.400000,5946.120000,257.510000,93796.370000
105.500000,5945.590000,255.740000,93798.670000
105.600000,5945.150000,253.580000,93801.270000
105.700000,5944.720000,251.290000,93803.990000
105.800000,5944.190000,249.290000,93806.520000
105.900000,5943.770000,247.030000,93809.200000
106.000000,5943.360000,244.810000,93811.830000
106.100000,5942.960000,242.410000,93814.630000
106.200000,5942.530000,240.500000,93816.970000
106.300000,5942.080000,238.320000,93819.600000
106.400000,5941.700000,236.190000,93822.110000
106.500000,5941.330000,233.840000,93824.830000
106.600000,5940.870000,231.860000,93827.270000
106.700000,5940.420000,230.230000,93829.350000
106.800000,5940.030000,228.320000,93831.650000
106.900000,5939.660000,226.330000,93834.010000
107.000000,5939.240000,224.600000,93836.160000
107.100000,5938.820000,222.680000,93838.500000
107.200000,5938.400000,220.750000,93840.850000
107.300000,5938.020000,218.920000,93843.060000
107.400000,5937.560000,217.030000,93845.410000
107.500000,5937.210000,215.100000,93847.690000
107.600000,5936.880000,213.290000,93849.830000
107.700000,5936.480000,211.570000,93851.950000
107.800000,5936.080000,209.880000,93854.040000
107.900000,5935.580000,208.280000,93856.140000
108.000000,5935.280000,206.460000,93858.260000
108.100000,5934.810000,204.790000,93860.400000
108.200000,5934.430000,202.910000,93862.660000
108.300000,5934.200000,201.290000,93864.510000
108.400000,5933.810000,199.550000,93866.640000
108.500000,5933.510000,197.880000,93868.610000
108.600000,5933.160000,196.060000,93870.780000
108.700000,5932.780000,194.570000,93872.650000
108.800000,5932.480000,192.930000,93874.590000
108.900000,5932.240000,191.280000,93876.480000
109.000000,5931.900000,189.760000,93878.340000
109.100000,5931.610000,188.210000,93880.180000
109.200000,5931.200000,186.770000,93882.030000
109.300000,5930.840000,185.320000,93883.840000
109.400000,5930.520000,183.830000,93885.650000
109.500000,5930.110000,182.210000,93887.680000
109.600000,5929.900000,180.460000,93889.640000
109.700000,5929.530000,179.020000,93891.450000
109.800000,5929.240000,177.290000,93893.470000
109.900000,5928.800000,175.770000,93895.430000
110.000000,5928.490000,174.470000,93897.040000
110.100000,5928.170000,173.020000,93898.810000
110.200000,5927.880000,171.330000,93900.790000
110.300000,5927.490000,169.870000,93902.640000
110.400000,5927.160000,168.400000,93904.440000
110.500000,5926.880000,166.890000,93906.230000
110.600000,5926.500000,165.570000,93907.930000
110.700000,5926.290000,163.990000,93909.720000
110.800000,5926.030000,162.740000,93911.230000
110.900000,5925.700000,161.550000,93912.750000
111.000000,5925.410000,159.950000,93914.640000
111.100000,5925.080000,158.400000,93916.520000
111.200000,5924.790000,157.020000,93918.190000
111.300000,5924.550000,155.820000,93919.630000
111.400000,5924.300000,154.630000,93921.070000
111.500000,5924.030000,153.440000,93922.530000
111.600000,5923.740000,152.390000,93923.870000
111.700000,5923.460000,151.070000,93925.470000
111.800000,5923.160000,149.940000,93926.900000
111.900000,5922.890000,148.600000,93928.510000
112.000000,5922.680000,147.400000,93929.920000
112.100000,5922.490000,146.110000,93931.400000
112.200000,5922.230000,144.870000,93932.900000
112.300000,5921.980000,143.790000,93934.230000
112.400000,5921.790000,142.470000,93935.740000
112.500000,5921.560000,141.420000,93937.020000
112.600000,5921.320000,140.240000,93938.440000
112.700000,5921.090000,138.890000,93940.020000
112.800000,5920.870000,137.800000,93941.330000
112.900000,5920.580000,136.740000,93942.680000
113.000000,5920.280000,135.670000,93944.050000
113.100000,5920.070000,134.720000,93945.210000
113.200000,5919.870000,133.520000,93946.610000
113.300000,5919.630000,132.540000,93947.830000
113.400000,5919.380000,131.320000,93949.300000
113.500000,5919.100000,130.360000,93950.540000
113.600000,5918.920000,129.250000,93951.830000
113.700000,5918.660000,128.370000,93952.970000
113.800000,5918.430000,127.390000,93954.180000
113.900000,5918.250000,126.140000,93955.610000
114.000000,5918.020000,125.050000,93956.930000
114.100000,5917.840000,124.180000,93957.980000
114.200000,5917.630000,123.190000,93959.180000
114.300000,5917.440000,122.220000,93960.340000
114.400000,5917.120000,121.270000,93961.610000
114.500000,5916.950000,120.290000,93962.760000
114.600000,5916.760000,119.300000,93963.940000
114.700000,5916.530000,118.210000,93965.260000
114.800000,5916.270000,117.160000,93966.570000
114.900000,5916.130000,115.730000,93968.140000
115.000000,5915.820000,114.870000,93969.310000
115.100000,5915.680000,113.860000,93970.460000
115.200000,5915.510000,112.980000,93971.510000
115.300000,5915.310000,112.200000,93972.490000
115.400000,5915.160000,111.280000,93973.560000
115.500000,5914.950000,110.630000,93974.420000
115.600000,5914.730000,109.900000,93975.370000
115.700000,5914.580000,109.020000,93976.400000
115.800000,5914.420000,108.070000,93977.510000
115.900000,5914.230000,107.250000,93978.520000
116.000000,5914.090000,106.350000,93979.560000
116.100000,5913.850000,105.470000,93980.680000
116.200000,5913.740000,104.630000,93981.630000
116.300000,5913.560000,103.740000,93982.700000
116.400000,5913.440000,102.850000,93983.710000
116.500000,5913.240000,102.090000,93984.670000
116.600000,5913.050000,101.180000,93985.770000
116.700000,5912.860000,100.350000,93986.790000
116.800000,5912.720000,99.440000,93987.840000
116.900000,5912.480000,98.740000,93988.780000
117.000000,5912.370000,98.040000,93989.590000
117.100000,5912.170000,97.060000,93990.770000
117.200000,5912.020000,96.280000,93991.700000
117.300000,5911.830000,95.500000,93992.670000
117.400000,5911.700000,94.790000,93993.510000
117.500000,5911.580000,93.990000,93994.430000
117.600000,5911.440000,93.320000,93995.240000
117.700000,5911.290000,92.670000,93996.040000
117.800000,5911.150000,91.870000,93996.980000
117.900000,5911.000000,91.160000,93997.840000
118.000000,5910.830000,90.400000,93998.770000
118.100000,5910.690000,89.470000,93999.840000
118.200000,5910.590000,88.490000,94000.920000
118.300000,5910.370000,87.600000,94002.030000
118.400000,5910.220000,86.850000,94002.930000
118.500000,5910.080000,86.130000,94003.790000
118.600000,5909.950000,85.380000,94004.670000
118.700000,5909.790000,84.740000,94005.470000
118.800000,5909.660000,83.830000,94006.510000
118.900000,5909.520000,83.130000,94007.350000
119.000000,5909.340000,82.570000,94008.090000
119.100000,5909.250000,81.850000,94008.900000
119.200000,5909.140000,81.080000,94009.780000
119.300000,5909.020000,80.480000,94010.500000
119.400000,5908.750000,79.960000,94011.290000
119.500000,5908.600000,79.230000,94012.170000
119.600000,5908.420000,78.530000,94013.050000
119.700000,5908.280000,77.870000,94013.850000
119.800000,5908.160000,77.120000,94014.720000
119.900000,5908.040000,76.440000,94015.520000
120.000000,5907.910000,76.000000,94016.090000
120.100000,5907.720000,75.410000,94016.870000
120.200000,5907.590000,74.810000,94017.600000
120.300000,5907.490000,74.160000,94018.350000
120.400000,5907.400000,73.480000,94019.120000
120.500000,5907.240000,72.780000,94019.980000
120.600000,5907.100000,72.380000,94020.520000
120.700000,5906.960000,72.020000,94021.020000
120.800000,5906.870000,71.280000,94021.850000
120.900000,5906.740000,70.650000,94022.610000
121.000000,5906.640000,70.080000,94023.280000
121.100000,5906.470000,69.520000,94024.010000
121.200000,5906.320000,68.870000,94024.810000
121.300000,5906.220000,68.250000,94025.530000
121.400000,5906.100000,67.740000,94026.160000
121.500000,5906.000000,67.050000,94026.950000
121.600000,5905.790000,66.590000,94027.620000
121.700000,5905.590000,66.100000,94028.310000
121.800000,5905.460000,65.600000,94028.940000
121.900000,5905.350000,64.850000,94029.800000
122.000000,5905.220000,64.270000,94030.510000
122.100000,5905.120000,63.740000,94031.140000
122.200000,5905.040000,63.110000,94031.850000
122.300000,5904.930000,62.490000,94032.580000
122.400000,5904.820000,61.910000,94033.270000
122.500000,5904.670000,61.380000,94033.950000
122.600000,5904.590000,60.900000,94034.510000
122.700000,5904.440000,60.390000,94035.170000
122.800000,5904.290000,59.810000,94035.900000
122.900000,5904.190000,59.300000,94036.510000
123.000000,5904.110000,58.850000,94037.040000
123.100000,5904.020000,58.370000,94037.610000
123.200000,5903.930000,57.740000,94038.330000
123.300000,5903.850000,57.280000,94038.870000
123.400000,5903.780000,56.830000,94039.390000
123.500000,5903.710000,56.450000,94039.840000
123.600000,5903.600000,56.080000,94040.320000
123.700000,5903.480000,55.610000,94040.910000
123.800000,5903.350000,55.020000,94041.630000
123.900000,5903.260000,54.460000,94042.280000
124.000000,5903.190000,53.910000,94042.900000
